UserId	fear	anger	sad	joy	surprise	disgust	trust	anticipation	positive	negative	#Emo_Categories	label
u445	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	F
u103	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	F
u1141	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u1481	0.0	0.0	0.0	0.857142857143	0.142857142857	0.0	0.0	0.0	1.0	0.0	2	Male
u728	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.5	0.75	0.25	3	Male
u1016	0.0	0.0	0.142857142857	0.714285714286	0.0	0.0	0.142857142857	0.0	0.857142857143	0.142857142857	3	Male
u65	0.0	0.333333333333	0.166666666667	0.333333333333	0.0	0.0	0.0	0.166666666667	0.5	0.5	4	F
u391	0.0	0.0588235294118	0.0294117647059	0.558823529412	0.0	0.0	0.147058823529	0.205882352941	0.911764705882	0.0882352941176	5	F
u1296	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	1.0	0.0	2	Male
u209	0.0392156862745	0.0392156862745	0.0392156862745	0.666666666667	0.0	0.0	0.078431372549	0.137254901961	0.9	0.1	6	F
u298	0.0	0.0	0.1	0.8	0.0	0.0	0.0	0.1	0.9	0.1	3	F
u1036	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u146	0.0	0.0	0.0384615384615	0.615384615385	0.192307692308	0.0	0.115384615385	0.0384615384615	0.961538461538	0.0384615384615	5	F
u1323	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1	Male
u74	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1	F
u1108	0.0	0.0	0.0	0.75	0.0	0.0	0.25	0.0	1.0	0.0	2	Male
u1298	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.1	1.0	0.0	2	Male
